,Compound,DateTime,Neg,Neu,Pos,Source,Text,Tweets Ago
147,0.8555,2017-12-02 15:27:11,0.68,0.0,0.32,CNN,"RT @samerchant: Wow. Voyager still going strong. But in 40,000 years I’m sure mankind will have built technology to travel 1.7 light years…",148
148,0.4588,2017-12-02 15:27:11,0.588,0.118,0.294,nytimes,"@notibomba @nytimes SOS help us please, we are alone in Honduras.. @jorgeramosnews @CNN",149
149,-0.4215,2017-12-02 15:27:11,0.896,0.104,0.0,nytimes,"RT @peterbakernyt: Trump to keep US embassy in Tel Aviv for now but will recognize Jerusalem as the capital of Israel, something no other p…",150
150,0.8245,2017-12-02 15:27:11,0.713,0.0,0.287,nytimes,RT @syeddoha: #InjusticeWatch I couldn't be any more proud as a new member of the board of this fantastic organization and @Rick_Tulsky for…,151
151,0.4588,2017-12-02 15:27:11,0.588,0.118,0.294,CNN,"@notibomba @nytimes SOS help us please, we are alone in Honduras.. @jorgeramosnews @CNN",152
152,-0.4215,2017-12-02 15:27:11,0.741,0.259,0.0,CNN,Two Russian lawmakers dismiss Michael Flynn's guilty plea. https://t.co/nUJ6ZX8D8L,153
153,0.0,2017-12-02 15:27:10,1.0,0.0,0.0,CNN,RT @jljacobson: @GOP @SenateMajLdr @SpeakerRyan @realDonaldTrump @MarkHalperin Every single outlet from @NPR to @ @MSNBC to @CNN who brough…,154
154,0.1027,2017-12-02 15:27:10,0.909,0.0,0.091,BBCWorld,"RT @SimpnMild: *hasnt used paint since 5th grade*

Me: are you fuckin kidding me https://t.co/2kZGxjZsAr",155
155,0.5574,2017-12-02 15:27:10,0.753,0.0,0.247,nytimes,RT @ramzpaul: Homosexual priest urges us to pray that a 4 year old boy will embrace sodomy. https://t.co/ku97kOojSg,156
156,0.34,2017-12-02 15:27:10,0.902,0.0,0.098,nytimes,"RT @nytimes: Who gains from the U.S. Republican tax plan? Two economists, one from each side of the debate, make their cases. https://t.co/…",157
157,-0.4215,2017-12-02 15:27:10,0.823,0.177,0.0,nytimes,"nyligen läst; Generation Grumpy: Why You May Be Unhappy if You’re Around 50

https://t.co/9vQqUr28Gh",158
158,0.0,2017-12-02 15:27:10,1.0,0.0,0.0,nytimes,THE NEW YORK TIMES: The U.S. Senate passed the most sweeping tax rewrite in decades. The new Republican tax plan af… https://t.co/jg2l7RJLN7,159
159,0.4215,2017-12-02 15:27:10,0.843,0.0,0.157,CNN,RT @thehill: White House claims Obama admin approved Flynn calls with Russian ambassador: report https://t.co/dr21WU4Vgm https://t.co/wrm9Q…,160
160,0.0,2017-12-02 15:27:10,1.0,0.0,0.0,FoxNews,"RT @AMike4761: The vote was 51-49, with Republican BOB CORKER of Tennessee the only member of the GOP to side with the Democrats in opposit…",161
161,-0.6369,2017-12-02 15:27:10,0.588,0.412,0.0,FoxNews,@FoxNews Do NOT betray the DACA kids,162
162,0.0,2017-12-02 15:27:10,1.0,0.0,0.0,FoxNews,RT @FoxNews: Dow milestones. https://t.co/swzLkfk3Sr,163
163,-0.8483,2017-12-02 15:27:10,0.649,0.351,0.0,nytimes,RT @neeratanden: A little history here: Congress passed a Catastrophic Coverage bill that made folks so angry they protested in the streets…,164
164,0.0,2017-12-02 15:27:10,1.0,0.0,0.0,FoxNews,Senate passes tax reform bill: Here's how it affects you https://t.co/kaLkn8CHot #FoxNews,165
165,-0.296,2017-12-02 15:27:10,0.901,0.099,0.0,CNN,"RT @nolecreemosaRCN: Donde están las cámaras de CNN, RCN y Caracol denunciando el fraude en Honduras?

Una semana después y no hay resultad…",166
166,0.0,2017-12-02 15:27:10,1.0,0.0,0.0,CNN,"RT @CNNEE: Decretan toque de queda en #Honduras tras disturbios poselectorales 

https://t.co/v41zGGr9lL https://t.co/lxvWcS2Zz8",167
167,-0.5994,2017-12-02 15:27:10,0.558,0.299,0.143,CNN,RT @spxncxrx: You either die a hero or live long enough to see yourself become the villain. https://t.co/22Mt0ZJGnz,168
168,-0.2732,2017-12-02 15:27:09,0.9,0.1,0.0,CBSNews,"RT @kylegriffin1: The White House's proposed budget cut to HIV/AIDS efforts could result in millions of new AIDS-related infections, accord…",169
169,-0.7378,2017-12-02 15:27:09,0.489,0.511,0.0,FoxNews,@FoxNews # 0BAMA DOUBLE THE COP KILLINGS.,170
170,0.34,2017-12-02 15:27:09,0.902,0.0,0.098,nytimes,"RT @nytimes: Who gains from the U.S. Republican tax plan? Two economists, one from each side of the debate, make their cases. https://t.co/…",171
171,0.8245,2017-12-02 15:27:09,0.713,0.0,0.287,nytimes,RT @syeddoha: #InjusticeWatch I couldn't be any more proud as a new member of the board of this fantastic organization and @Rick_Tulsky for…,172
172,0.0,2017-12-02 15:27:09,1.0,0.0,0.0,nytimes,"RT @nytimesmusic: As awareness of inequalities in jazz grows, a quorum of women who fully expect to be heard has been speaking louder https…",173
173,0.0,2017-12-02 15:27:09,1.0,0.0,0.0,nytimes,"""Barca Held 2-2 by Celta, Messi Ends Goal Drought"" by REUTERS via NYT https://t.co/k2guWu6rJC",174
174,0.0,2017-12-02 15:27:09,1.0,0.0,0.0,CNN,@DingoVX @jsiterlet @CangrenaInk @JayRozas @CNN Then go there oussy,175
175,-0.6705,2017-12-02 15:27:09,0.78,0.22,0.0,FoxNews,RT @TuckerCarlson: The only reason Kate Steinle was killed is because San Francisco is a #SanctuaryCity #Tucker @FoxNews,176
176,-0.4023,2017-12-02 15:27:09,0.689,0.311,0.0,CNN,RT @farwzz: I literally cannot trust anybody https://t.co/z5UFITp8uN,177
177,0.0,2017-12-02 15:27:09,1.0,0.0,0.0,CNN,"RT @Trumpfan1995: Shepherd Smith is that rotting garbage smell that just won’t go away.

Why does @FoxNews still employ him?

He is the ver…",178
178,0.0,2017-12-02 15:27:09,1.0,0.0,0.0,FoxNews,"RT @Trumpfan1995: Shepherd Smith is that rotting garbage smell that just won’t go away.

Why does @FoxNews still employ him?

He is the ver…",179
179,0.4404,2017-12-02 15:27:09,0.879,0.0,0.121,CNN,"RT @anandmahindra: And as the new Formula E season blasts off, with a podium finish for @MahindraRacing a good time to be recognised for be…",180
180,-0.1531,2017-12-02 15:27:09,0.849,0.151,0.0,CNN,Yemen rebel leader to Saudis: Let's 'turn the page' https://t.co/JCVq2XWopF,181
181,0.0,2017-12-02 15:27:09,1.0,0.0,0.0,CNN,"RT @CNNIndonesia: Absen di Reuni 212, Sandiaga Sebut Tak Dapat Restu Gerindra https://t.co/ZuKQ8cWDe9 https://t.co/zHC32fhBCW",182
182,0.8126,2017-12-02 15:27:09,0.682,0.0,0.318,CNN,"RT @Cernovich: Have mainstream liberals disavowed ANTIFA?

The media sure hasn't. Van Jones called them good people, CNN praised them.

Unt…",183
183,-0.4215,2017-12-02 15:27:08,0.797,0.203,0.0,FoxNews,"@Richard3477 @screwed_up_chic @FoxNews @SheriffClarke If it’s a lie, why did he plead guilty?",184
184,-0.6908,2017-12-02 15:27:08,0.759,0.241,0.0,CNN,RT @brianstelter: ABC's outrageous error: Will there be disciplinary action? The network declined to say when @oliverdarcy asked. Details i…,185
185,-0.4588,2017-12-02 15:27:08,0.351,0.412,0.237,nytimes,"@nytimes Reconciliation will kill it, hopefully.",186
186,-0.3818,2017-12-02 15:27:08,0.902,0.098,0.0,nytimes,RT @Rbrutti: The Senate voted 63 years ago today to condemn Joseph R. McCarthy of Wisconsin for conduct that tends to bring the Senate into…,187
187,0.7351,2017-12-02 15:27:08,0.78,0.0,0.22,FoxNews,RT @FoxNews: .@SheriffClarke: “Push is going to have to come to shove for the United States Department of Justice. There are federal laws t…,188
188,0.5859,2017-12-02 15:27:08,0.798,0.0,0.202,nytimes,RT @nytimes: Scallops see their world with hundreds of eyes — and each one is amazing https://t.co/B9g4g1vimR,189
189,0.2023,2017-12-02 15:27:08,0.667,0.133,0.2,nytimes,"RT @melissakchan: @rob_schmitz With all due respect, Rob, I think journalists own the headlines, too. I am sure the NYTimes and NPR pieces/…",190
190,0.0,2017-12-02 15:27:08,1.0,0.0,0.0,CNN,"RT @CNN: This is one of thousands of giant sinkholes in Greenland, where water is draining through the ice sheet into the ocean, contributi…",191
191,0.3182,2017-12-02 15:27:08,0.796,0.0,0.204,FoxNews,@FoxNews Here is my chart; can you post please https://t.co/zMGBT2kNFg,192
192,0.7351,2017-12-02 15:27:08,0.78,0.0,0.22,FoxNews,RT @FoxNews: .@SheriffClarke: “Push is going to have to come to shove for the United States Department of Justice. There are federal laws t…,193
193,0.0,2017-12-02 15:27:08,1.0,0.0,0.0,CNN,https://t.co/knIjtFk0WQ : 77e16cb5-f2a8-4c7f-88fb-895f61652844,194
194,-0.5859,2017-12-02 15:27:07,0.758,0.242,0.0,FoxNews,Massive New York fire started by amateur bladesmith attempting to imitate History Channel's 'Forged in Fire' https://t.co/kaSiuYskjr,195
195,-0.8483,2017-12-02 15:27:07,0.649,0.351,0.0,nytimes,RT @neeratanden: A little history here: Congress passed a Catastrophic Coverage bill that made folks so angry they protested in the streets…,196
196,0.0,2017-12-02 15:27:07,1.0,0.0,0.0,CNN,https://t.co/agNvKpwbRA : 93c08f76-f0c2-4580-a1b6-85355b65eab0,197
197,0.0,2017-12-02 15:27:07,1.0,0.0,0.0,CNN,#Honduras Honduran opposition candidate: Curfew equivalent to 'coup' https://t.co/mtutlPBSUi,198
198,-0.4019,2017-12-02 15:27:07,0.847,0.153,0.0,CNN,RT @JackPosobiec: In the shocking season finale to 2017 we learn ABC is faker than CNN,199
199,0.5267,2017-12-02 15:27:07,0.673,0.0,0.327,FoxNews,@SheriffClarke @seanhannity @FoxNews @kimguilfoyle @foxandfriends @FoxBusiness @AmericaFirstPAC Sexy,200
200,0.0,2017-12-02 15:27:07,1.0,0.0,0.0,nytimes,RT @splcenter: The bill was handwritten by lobbyists— reportedly the first time a handwritten bill passed the Senate since the invention of…,201
201,0.0,2017-12-02 15:27:07,1.0,0.0,0.0,CNN,RT @wisehussein: @jaybird2414 @MirrorNow @LawComIndia @rsprasad @PMOIndia @ndtv @timesofindia @TimesNow @BBC @CNN @MinistryWCD @NCWIndia de…,202
202,0.0,2017-12-02 15:27:07,1.0,0.0,0.0,FoxNews,"""@FoxNews: Senate OKs sweeping tax reform bill, @realDonaldTrump predicts final passage before Christmas https://t.co/HjGmzR9bP4""",203
203,0.0,2017-12-02 15:27:06,1.0,0.0,0.0,FoxNews,RT @FoxNews: Dow milestones. https://t.co/swzLkfk3Sr,204
204,0.0,2017-12-02 15:27:06,1.0,0.0,0.0,nytimes,"The U.S. Senate passed the most sweeping tax rewrite in decades. The new Republican tax plan affects families, smal… https://t.co/P0RvNtAol9",205
205,-0.6478,2017-12-02 15:27:06,0.763,0.237,0.0,CBSNews,"RT @LCLiberal: Trump reacts to Michael Flynn's guilty plea, says there was ""absolutely no collusion"" with Russia https://t.co/d5Vbe5XjoR

t…",206
206,0.0,2017-12-02 15:27:06,1.0,0.0,0.0,CNN,RT @cnn_co_jp: ???????????????????????????? https://t.co/hyvjTRQIZz,207
207,0.0,2017-12-02 15:27:06,1.0,0.0,0.0,FoxNews,ABC News corrects its report about 'candidate' Trump and Flynn https://t.co/9TafUN8Reb via the @FoxNews Android app… https://t.co/Z0hVJsseQ7,208
208,0.6597,2017-12-02 15:27:06,0.759,0.0,0.241,FoxNews,@NikeT881 @TuckerCarlson @FoxNews Nothing like a good burned beef steak (so long as it’s pink in the middle). Thank… https://t.co/NWPAkMtq8B,209
209,0.7772,2017-12-02 15:27:06,0.747,0.0,0.253,FoxNews,RT @NinaMorton: FINALLY!  Thank you @GOP for getting this done!.  A major victory for our wonderful @POTUS and more so the American people.…,210
210,-0.4215,2017-12-02 15:27:06,0.887,0.113,0.0,FoxNews,"RT @FoxNews: Moments before he departed Joint Base Andrews for NYC, @POTUS gave his first comments on Michael Flynn pleading guilty to lyin…",211
211,-0.4023,2017-12-02 15:27:06,0.689,0.311,0.0,CNN,RT @farwzz: I literally cannot trust anybody https://t.co/z5UFITp8uN,212
212,0.0,2017-12-02 15:27:06,1.0,0.0,0.0,CNN,ABC News corrects its report about 'candidate' Trump and Flynn https://t.co/9TafUN8Reb via the @FoxNews Android app… https://t.co/Z0hVJsseQ7,213
213,0.2732,2017-12-02 15:27:06,0.826,0.0,0.174,nytimes,"Pope Ends Sensitive Trip to Asia After Seeking Rohingya Forgiveness
https://t.co/8hnLW90XB2",214
214,0.8245,2017-12-02 15:27:06,0.713,0.0,0.287,nytimes,RT @syeddoha: #InjusticeWatch I couldn't be any more proud as a new member of the board of this fantastic organization and @Rick_Tulsky for…,215
215,0.8245,2017-12-02 15:27:06,0.713,0.0,0.287,nytimes,RT @syeddoha: #InjusticeWatch I couldn't be any more proud as a new member of the board of this fantastic organization and @Rick_Tulsky for…,216
216,0.8245,2017-12-02 15:27:06,0.713,0.0,0.287,nytimes,RT @syeddoha: #InjusticeWatch I couldn't be any more proud as a new member of the board of this fantastic organization and @Rick_Tulsky for…,217
217,-0.0516,2017-12-02 15:27:06,0.702,0.154,0.145,nytimes,"RT @PuestoLoco: Motive, motive, motive. Keep asking why. Eye on the prize: Destroy the GOP for a generation.
https://t.co/VeAZa4401V",218
218,0.34,2017-12-02 15:27:06,0.902,0.0,0.098,nytimes,"RT @nytimes: Who gains from the U.S. Republican tax plan? Two economists, one from each side of the debate, make their cases. https://t.co/…",219
219,-0.4522,2017-12-02 15:27:06,0.35,0.412,0.239,nytimes,Very upsetting. Sad about our once great America! https://t.co/9Sr6sdeURH,220
220,-0.4215,2017-12-02 15:27:06,0.887,0.113,0.0,FoxNews,"RT @FoxNews: Moments before he departed Joint Base Andrews for NYC, @POTUS gave his first comments on Michael Flynn pleading guilty to lyin…",221
221,0.8245,2017-12-02 15:27:05,0.713,0.0,0.287,nytimes,RT @syeddoha: #InjusticeWatch I couldn't be any more proud as a new member of the board of this fantastic organization and @Rick_Tulsky for…,222
222,0.1027,2017-12-02 15:27:05,0.813,0.085,0.102,FoxNews,"@FoxNews @POTUS Agree. If there was collusion, Flynn would be facing charges for that. Can’t wait to see the end of… https://t.co/O2XWTwGHRd",223
223,0.4215,2017-12-02 15:27:05,0.851,0.0,0.149,CNN,"ABC News corrects bombshell Flynn report: https://t.co/9s1PsdAsQB
Nice that they FINALLY corrected it. But the init… https://t.co/PTx3wldRjw",224
224,0.0,2017-12-02 15:27:05,1.0,0.0,0.0,CNN,RT @ZaibatsuNews: CNN’s Blackwell shuts down interview after Trump booster says Mueller should be investigating Hillary too https://t.co/Yk…,225
225,0.3818,2017-12-02 15:27:05,0.902,0.0,0.098,CNN,"RT @CNN: Economist Arthur Laffer: The CBO is ""wrong,"" the Senate tax bill ""will spur economic growth"" and will not add $1.4 trillion to the…",226
226,-0.4215,2017-12-02 15:27:05,0.781,0.219,0.0,nytimes,RT @tribelaw: Opinion | Michael Flynn’s Guilty Plea: 10 Key Takeaways https://t.co/pnXfIRNvaL,227
227,0.0,2017-12-02 15:27:05,1.0,0.0,0.0,FoxNews,"RT @FoxNewsInsider: Hawaii Tests Cold-War Era Sirens After North Korean Missile Test, via @ffweekend https://t.co/7rjy27LB3K",228
228,0.0,2017-12-02 15:27:05,1.0,0.0,0.0,nytimes,RT @Tonyatwork: “Here we present Both Sides™ because we have abdicated our responsibility to assert that there are facts.” https://t.co/ypS…,229
229,0.0,2017-12-02 15:27:05,1.0,0.0,0.0,nytimes,"From the Arctic’s Melting Ice, an Unexpected Digital Hub https://t.co/XGwWvqd8aw",230
230,0.0,2017-12-02 15:27:05,1.0,0.0,0.0,nytimes,"RT @nick_ramsey: ... just before 2am, the @nytimes editorial board dropped a piece calling the newly senate-approved gop tax reform bill a…",231
231,0.0,2017-12-02 15:27:05,1.0,0.0,0.0,nytimes,"RT @nytimes: The U.S. Senate passed the most sweeping tax rewrite in decades. The new Republican tax plan affects families, small business…",232
232,0.8245,2017-12-02 15:27:05,0.713,0.0,0.287,nytimes,RT @syeddoha: #InjusticeWatch I couldn't be any more proud as a new member of the board of this fantastic organization and @Rick_Tulsky for…,233
233,0.0,2017-12-02 15:27:05,1.0,0.0,0.0,nytimes,RT @mixcom: A Historic Tax Heist https://t.co/UmYYMmY05a,234
234,-0.4939,2017-12-02 15:27:05,0.856,0.144,0.0,FoxNews,RT @PhilMcCrackin44: ?Democratic leadership was powerless in their efforts to obstruct this historic piece of legislation. Now all they can…,235
235,0.0,2017-12-02 15:27:05,1.0,0.0,0.0,FoxNews,@Vader671 @NCal530 @FoxNews Reality https://t.co/tiVwGYe3ff,236
236,-0.5106,2017-12-02 15:27:05,0.719,0.281,0.0,FoxNews,@Chris11962 @sethpetersonla @JYLee1424 @FoxNews @SenatorLankford @FBI @WhiteHouse Aww leave poor Chris-he/she alone… https://t.co/LnjJl6GHRH,237
237,0.0,2017-12-02 15:27:04,1.0,0.0,0.0,CNN,Beneath the Skin: Episode 1 - CNN https://t.co/lk2o6oV0TO,238
238,-0.6705,2017-12-02 15:27:04,0.78,0.22,0.0,FoxNews,RT @TuckerCarlson: The only reason Kate Steinle was killed is because San Francisco is a #SanctuaryCity #Tucker @FoxNews,239
239,0.0,2017-12-02 15:27:04,1.0,0.0,0.0,CNN,"RT @mustafahos: man belgeleri aç?klan?rken ana ak?m (ntv/cnn/habertürk) bilinen haber kanallar?n?n hali..
""ç?k?n yay?ndan talimat?"" geliyor…",240
240,0.2732,2017-12-02 15:27:04,0.81,0.073,0.117,CBSNews,"RT @EricSchultz: almost every headline this morning on tax bill is about a ""political victory."" At some point, I hope those charged with te…",241
241,-0.5423,2017-12-02 15:27:04,0.774,0.226,0.0,FoxNews,"Mexican immigrant deported 20 times gets 35 years in Portland sex assaults. 
https://t.co/qWHOITZ5qf",242
242,-0.4767,2017-12-02 15:27:04,0.659,0.341,0.0,FoxNews,@FoxNews @scotthwk62 Abc another fake news company.,243
243,-0.6808,2017-12-02 15:27:04,0.761,0.239,0.0,FoxNews,"RT @funder: Besides meth, what do Trump fans do all day? No music, because liberals. No tv shows, because liberals. No movies, because libe…",244
244,0.0,2017-12-02 15:27:04,1.0,0.0,0.0,FoxNews,"RT @commentor2013: Obama ends international trip with meetings, speech in Paris. 
https://t.co/z5EbBeWna3",245
245,-0.8481,2017-12-02 15:27:04,0.631,0.369,0.0,FoxNews,"RT @Cernovich: Illegal immigrant:

- deported 12 times
- hidden by sanctuary city
- raped two women

#KatesWall 

https://t.co/Ns4PnRiNcL",246
246,0.0,2017-12-02 15:27:04,1.0,0.0,0.0,CNN,?????: ??????????? ????????? ?????????? ? ??????? ??? ??????? https://t.co/yLWfRxiO6V https://t.co/Egz6hMxytw,247
247,-0.5859,2017-12-02 15:27:04,0.826,0.174,0.0,nytimes,RT @JoeConason: THIS --&gt;&gt; @JillFilipovic on major media sex harassers and the impact of their slanted 2016 coverage https://t.co/ZWR4Pi0mVy,248
248,0.0,2017-12-02 15:27:04,1.0,0.0,0.0,nytimes,"RT @nytimes: The U.S. Senate passed the most sweeping tax rewrite in decades. The new Republican tax plan affects families, small business…",249
249,0.0,2017-12-02 15:27:03,1.0,0.0,0.0,CNN,"The Donald Trump Retweet - is it the content or the source, or indeed both, that are causing such a response?  If t… https://t.co/Wf4WGNlOjv",250
250,0.0,2017-12-02 15:27:03,1.0,0.0,0.0,CNN,RT @jljacobson: @GOP @SenateMajLdr @SpeakerRyan @realDonaldTrump @MarkHalperin @NPR @MSNBC @CNN @BreitbartNews @hughhewitt @brithume And to…,251
251,0.4215,2017-12-02 15:27:03,0.859,0.0,0.141,CNN,RT @thehill: JUST IN: White House claims Obama admin approved Flynn calls with Russian ambassador: report https://t.co/w4Bhws7lfj https://t…,252
252,-0.4019,2017-12-02 15:27:03,0.856,0.144,0.0,FoxNews,@AnnBoyd64 @FoxNews @SheriffClarke 13 million people didn’t lose their health insurance. They will have the option… https://t.co/yV242VZn2i,253
253,-0.4215,2017-12-02 15:27:03,0.641,0.359,0.0,FoxNews,@FoxNews The Trump Recession starts today.,254
254,0.0,2017-12-02 15:27:03,1.0,0.0,0.0,CNN,RT @jljacobson: @GOP @SenateMajLdr @SpeakerRyan @realDonaldTrump @MarkHalperin @NPR @MSNBC @CNN @BreitbartNews @hughhewitt @brithume @nytim…,255
255,0.0,2017-12-02 15:27:02,1.0,0.0,0.0,FoxNews,"RT @bgood12345: ??Rex Tillerson is not leaving role as secretary of state, President Trump says??? https://t.co/FBJ4x8o5Yx",256
256,0.7351,2017-12-02 15:27:02,0.78,0.0,0.22,FoxNews,RT @FoxNews: .@SheriffClarke: “Push is going to have to come to shove for the United States Department of Justice. There are federal laws t…,257
257,0.0,2017-12-02 15:27:02,1.0,0.0,0.0,CNN,@supersoultess @Bakari_Sellers you folks watch too much CNN..!,258
258,-0.6808,2017-12-02 15:27:02,0.761,0.239,0.0,FoxNews,"RT @funder: Besides meth, what do Trump fans do all day? No music, because liberals. No tv shows, because liberals. No movies, because libe…",259
259,0.6114,2017-12-02 15:27:02,0.429,0.0,0.571,FoxNews,"@FoxNews Celebrating time, Yahoo!",260
260,-0.296,2017-12-02 15:27:02,0.481,0.317,0.202,FoxNews,@Sharon35702890 @FoxNews @POTUS Well that was dumb.,261
261,0.0,2017-12-02 15:27:02,1.0,0.0,0.0,CNN,@Paula7252 @CNN @MSNBC @JoyAnnReid Ehhhh not really,262
262,-0.2846,2017-12-02 15:27:02,0.779,0.132,0.089,CBSNews,"RT @jessespector: The Philadelphia Flyers also need a win, but when they get it, 13 million people won’t lose healthcare, so don’t frame go…",263
263,0.5707,2017-12-02 15:27:02,0.593,0.13,0.276,FoxNews,@FoxNews @POTUS Liberals are just angry because trump is fulfilling his promises on making our country great again!,264
264,0.6409,2017-12-02 15:27:01,0.501,0.117,0.382,FoxNews,@CharitieHartsig @FoxNews @POTUS Laughing so hard right now rational that funny,265
265,-0.5423,2017-12-02 15:27:01,0.821,0.179,0.0,FoxNews,RT @FoxNews: Mexican man deported from US 20 times gets 35 years for assaults on women https://t.co/7odgKP4hUL,266
266,0.2577,2017-12-02 15:27:01,0.724,0.138,0.139,FoxNews,"RT @DonnaWR8: ‘You file a lawsuit in front of a FAVORABLE JUDGE, one of 600 in the country...
??pick a judge
??file the lawsuit
??they issu…",267
267,-0.2732,2017-12-02 15:27:01,0.9,0.1,0.0,CBSNews,"RT @kylegriffin1: The White House's proposed budget cut to HIV/AIDS efforts could result in millions of new AIDS-related infections, accord…",268
268,0.1655,2017-12-02 15:27:01,0.901,0.0,0.099,FoxNews,@smartvalueblog @FoxNews @realDonaldTrump @tedcruz @POTUS I keep hearing that it’s a tax increase but nobody is say… https://t.co/i6plTVIh3g,269
269,-0.4939,2017-12-02 15:27:00,0.868,0.132,0.0,FoxNews,"RT @FoxNews: .@TuckerCarlson: ""If investigators can prove that the Trump campaign worked with Vladimir Putin in order to steal the 2016 ele…",270
270,-0.7003,2017-12-02 15:27:00,0.408,0.592,0.0,CNN,RT @mradamscott: No shit Sherlock https://t.co/BFQAebaGba,271
271,0.0,2017-12-02 15:27:00,1.0,0.0,0.0,CNN,RT @sassyscarletttt: ??????????????1??????????????? ???????????????????????????????????????????? #?????? #Loser2017 #JusticeforMeay #BBC #C…,272
272,-0.3818,2017-12-02 15:27:00,0.88,0.12,0.0,FoxNews,Democrats sat out the tax fight. It may prove to be an epic policy and political blunder https://t.co/bMKd2nX6jW vi… https://t.co/4IkDyYRRze,273
273,0.0,2017-12-02 15:27:00,1.0,0.0,0.0,CNN,"RT @chrisdonovan: Lindsey Graham on CNN:“U know what concerns me abt the American press is this endless, endless attempt to label the guy a…",274
274,0.0,2017-12-02 15:27:00,1.0,0.0,0.0,CNN,RT @jljacobson: @GOP @SenateMajLdr @SpeakerRyan @realDonaldTrump @MarkHalperin Every single outlet from @NPR to @ @MSNBC to @CNN who brough…,275
275,0.0,2017-12-02 15:27:00,1.0,0.0,0.0,FoxNews,RT @FoxNews: Senate panel seeks 'all records' of payouts for lawmakers' alleged misdeeds https://t.co/7Yn9jdmzuI,276
276,0.0,2017-12-02 15:27:00,1.0,0.0,0.0,CNN,@DrugTestCongres @FightTheNazis @CNN @RosaFlores I just did.,277
277,-0.7845,2017-12-02 15:27:00,0.769,0.231,0.0,CNN,"RT @TrumpsBlonde: NBC, CBS ABC CNN Lied to the American people for 16 months while Hillary ran for president.  MSM is dead. They are propag…",278
278,0.4588,2017-12-02 15:26:59,0.875,0.0,0.125,CNN,RT @FlyingZulu: Mama Rosie Mashele has been nominated for the #CNNHeroes awards. Let’s all go to https://t.co/K4L4ZvB0CA and vote for our S…,279
279,0.0,2017-12-02 15:26:59,1.0,0.0,0.0,FoxNews,RT @FoxNews: VOLCANO SUNSET IN BALI: Officials have told people to evacuate the area near Mount Agung as it spews ash into the air. However…,280
280,-0.3818,2017-12-02 15:26:59,0.776,0.224,0.0,FoxNews,@MarciaJmarcia @FoxNews @RepDeSantis @RepJohnConyers Fox News is incapable of objectivity.,281
281,0.0,2017-12-02 15:26:59,1.0,0.0,0.0,CNN,"RT @CNNEE: Tiene 16 años y diariamente reparte sus horas estudiando abogacía (sí, también es psicóloga), clases de chino, francés, inglés,…",282
282,0.1027,2017-12-02 15:26:59,0.909,0.0,0.091,BBCWorld,"RT @SimpnMild: *hasnt used paint since 5th grade*

Me: are you fuckin kidding me https://t.co/2kZGxjZsAr",283
283,0.0,2017-12-02 15:26:59,1.0,0.0,0.0,FoxNews,"@RagingHeretic @Nunyabiz1111 @MyPresidentme @FoxNews 2 much 2 explain.  But here’s some. 
Corp rate dropped to 20-… https://t.co/M3w6gOGuAF",284
284,-0.5423,2017-12-02 15:26:59,0.821,0.179,0.0,FoxNews,RT @DebbieIturri: @LucyAppa @realleogarc @FoxNews @CvilleCityHall Huh?....It's too bad Civics/Pol. Science hasn't been taught in schools fo…,285
285,-0.9413,2017-12-02 15:26:59,0.357,0.643,0.0,FoxNews,"RT @covfefeartist: No Collusion
No Collusion 
No Collusion 
No Collusion
No Collusion 
No Collusion 
No Collusion
No Collusion 
No Collusio…",286
286,0.0,2017-12-02 15:26:58,1.0,0.0,0.0,CNN,RT @fightertiger99: @wisehussein @jaybird2414 @MirrorNow @LawComIndia @rsprasad @PMOIndia @ndtv @timesofindia @TimesNow @BBC @CNN @Ministry…,287
287,0.6204,2017-12-02 15:26:58,0.622,0.114,0.264,CNN,RT @SilERabbit: Thank you @CNN and @MSNBC. It's great that you're barely covering the worst tax bill in US history. I'm sure it has nothing…,288
288,-0.5574,2017-12-02 15:26:58,0.806,0.194,0.0,BBCWorld,"Shit. 
I only know how to printscreen using Paint. 
How am i gonna live from now on. https://t.co/UtrjqO5mKZ",289
